Product_Code,Product_Name,Category,Cost_Price,Selling_Price
SKU-14680,Motion Durable Sleeping Bag - Neon Green,Sports and travel,22.54,33.51
SKU-14681,Pure Sweet Olive Oil - 500ml,Food and beverages,3.82,4.81
SKU-14682,Cozy Rustic Table Lamp - Clear,Home and lifestyle,45.57,65.71
SKU-14683,ProFit Heavy-Duty Gym Bag - Black,Sports and travel,64.66,99.5
SKU-14684,Derma Anti-Aging Shampoo - 50ml,Health and beauty,21.58,33.58
SKU-14685,Smart Bluetooth Headphones - Black,Electronic accessories,145.68,194.29
SKU-14686,Urban Wooden Cushion - White,Home and lifestyle,58.25,81.31
SKU-14687,FarmFresh Spicy Honey - 1Kg,Food and beverages,11.36,13.42
SKU-14688,Aero Heavy-Duty Yoga Mat - Blue,Sports and travel,64.97,89.4
SKU-14689,Peak Breathable Dumbbells - Red,Sports and travel,75.61,119.88
SKU-14690,Peak Ergonomic Yoga Mat - Grey,Sports and travel,21.1,30.96
SKU-14691,Cyber Fast-Charging Earbuds - Red (V91),Electronic accessories,136.91,187.94
SKU-14692,Aero Ergonomic Yoga Mat - Grey,Sports and travel,62.77,89.3
SKU-14693,Zen Glass Table Lamp - Black,Home and lifestyle,78.85,118.11
SKU-14694,Cozy Rustic Coffee Mug - White,Home and lifestyle,9.54,12.05
SKU-14695,Modern Minimalist Candle - Beige,Home and lifestyle,74.42,118.83
SKU-14696,Vital Vitamin C Lip Balm - Pack of 2,Health and beauty,72.19,92.76
SKU-14697,Chic Denim Handbag - Rose Gold (V16),Fashion accessories,73.04,114.66
SKU-14698,FarmFresh Crunchy Green Tea - 250g,Food and beverages,17.7,22.19
SKU-14699,TechPro Heavy Duty Headphones - White (V5),Electronic accessories,84.88,102.72
SKU-14700,Peak Lightweight Water Bottle - Grey (V55),Sports and travel,10.09,15.47
SKU-14701,Pure Organic Shampoo - Travel Size,Health and beauty,6.79,9.29
SKU-14702,Urban Silk Tie - Rose Gold (V67),Fashion accessories,19.89,25.5
SKU-14703,Active Waterproof Gym Bag - Black,Sports and travel,44.62,59.54
SKU-14704,Cozy Rustic Picture Frame - Clear,Home and lifestyle,29.97,39.38
SKU-14705,Summit Heavy-Duty Resistance Bands - Red,Sports and travel,43.36,55.16
SKU-14706,Trek Compact Sleeping Bag - Orange,Sports and travel,68.33,102.83
SKU-14707,Velocity Compact Backpack - Black,Sports and travel,63.73,86.45
SKU-14708,Nature's Spicy Cereal - 250g,Food and beverages,11.42,13.67
SKU-14709,Elite Vintage Backpack - Gold,Fashion accessories,41.98,54.74
SKU-14710,Classic Rustic Table Lamp - Beige,Home and lifestyle,32.56,42.34
SKU-14711,Pure Organic Shampoo - 50ml,Health and beauty,69.43,110.16
SKU-14712,Golden Vegan Cookies - 1Kg,Food and beverages,4.51,5.77
SKU-14713,Eco Fast-Charging Headphones - Silver,Electronic accessories,17.51,21.81
SKU-14714,Zen Stainless Steel Wall Clock - Grey,Home and lifestyle,10.3,15.29
SKU-14715,Cozy Glass Candle - Grey,Home and lifestyle,11.12,14.61
SKU-14716,Cyber Portable Headphones - Blue,Electronic accessories,72.81,99.53
SKU-14717,Daily Crunchy Honey - 250g (V20),Food and beverages,17.82,20.5
SKU-14718,Motion Ergonomic Gym Bag - Orange,Sports and travel,41.7,54.73
SKU-14719,Radiant Vitamin C Serum - Travel Size (V50),Health and beauty,8.89,14.17
SKU-14720,Retro Polarized Belt - Navy,Fashion accessories,21.18,29.48
SKU-14721,Pure Oil-Free Conditioner - Travel Size,Health and beauty,11.16,15.62
SKU-14722,Luxe Polarized Watch - Silver,Fashion accessories,27.77,36.26
SKU-14723,Trek Heavy-Duty Travel Pillow - Blue,Sports and travel,70.21,97.47
SKU-14724,Peak Waterproof Jump Rope - Neon Green,Sports and travel,67.45,96.62
SKU-14725,Pure Salted Chocolate - 1L,Food and beverages,18.51,23.61
SKU-14726,Eco Mini Charger - Blue,Electronic accessories,91.29,127.18
SKU-14727,Pure Natural Face Cream - 100ml,Health and beauty,52.17,71.54
SKU-14728,Glow Natural Body Lotion - 150g,Health and beauty,28.18,44.0
SKU-14729,Urban Stainless Steel Towel Set - Grey,Home and lifestyle,76.32,95.8
SKU-14730,Vital Soothing Deodorant - 200ml,Health and beauty,37.0,58.7
SKU-14731,Ultra Wireless Power Bank - White,Electronic accessories,125.0,152.94
SKU-14732,Derma Anti-Aging Perfume - 200ml,Health and beauty,11.26,14.46
SKU-14733,EcoLiving Cotton Picture Frame - Black (V84),Home and lifestyle,43.62,66.71
SKU-14734,Ultra Mini Adapter - Silver,Electronic accessories,98.28,131.4
SKU-14735,Luxe Leather Gloves - Navy,Fashion accessories,12.8,19.36
SKU-14736,Pure Gluten-Free Cereal - 250g,Food and beverages,3.69,4.71
SKU-14737,Aura Natural Body Wash - 150g,Health and beauty,47.15,73.43
SKU-14738,Urban Canvas Scarf - Black,Fashion accessories,26.75,40.86
SKU-14739,Eco Mini Charger - White (V37),Electronic accessories,94.32,127.62
SKU-14740,Radiant Oil-Free Lip Balm - Travel Size,Health and beauty,70.38,88.93
SKU-14741,Golden Salted Cereal - 1L,Food and beverages,18.7,23.28
SKU-14742,Velocity Heavy-Duty Tent - Orange (V17),Sports and travel,49.85,66.83
SKU-14743,Nova Slim Speaker - Blue,Electronic accessories,136.5,184.62
SKU-14744,Pure Anti-Aging Deodorant - Pack of 2,Health and beauty,37.75,55.37
SKU-14745,Trendy Canvas Watch - Rose Gold,Fashion accessories,58.59,74.48
SKU-14746,FarmFresh Roasted Olive Oil - 1L,Food and beverages,19.23,22.45
SKU-14747,Trendy Denim Wallet - Brown,Fashion accessories,65.99,87.66
SKU-14748,ProFit Breathable Dumbbells - Red,Sports and travel,78.87,120.89
SKU-14749,Ultra Bluetooth Earbuds - Blue (V44),Electronic accessories,62.62,82.24
SKU-14750,Aura Natural Serum - 100ml,Health and beauty,44.82,71.27
SKU-14751,Golden Salted Olive Oil - 500g,Food and beverages,13.11,15.72
SKU-14752,Cyber Slim Cable - Grey (V86),Electronic accessories,146.94,210.77
SKU-14753,Golden Salted Honey - 500ml,Food and beverages,2.02,2.52
SKU-14754,HomeStyle Minimalist Cushion - White,Home and lifestyle,39.91,55.59
SKU-14755,Urban Ceramic Cushion - Clear (V40),Home and lifestyle,18.58,26.34
SKU-14756,Urban Silk Wallet - Brown,Fashion accessories,44.76,58.91
SKU-14757,Cyber Portable Power Bank - Grey (V67),Electronic accessories,30.98,40.65
SKU-14758,Pure Natural Conditioner - Travel Size,Health and beauty,76.55,107.47
SKU-14759,Daily Spicy Juice - 1L,Food and beverages,7.3,8.56
SKU-14760,HomeStyle Ceramic Table Lamp - White (V41),Home and lifestyle,13.17,18.82
SKU-14761,Eco Bluetooth Charger - Black,Electronic accessories,21.71,26.77
SKU-14762,Golden Vegan Honey - 1Kg,Food and beverages,8.38,9.75
SKU-14763,Aero Heavy-Duty Backpack - Orange,Sports and travel,28.72,35.97
SKU-14764,Nature's Salted Coffee Beans - 250g (V60),Food and beverages,15.97,19.12
SKU-14765,Pure Sweet Olive Oil - 250g,Food and beverages,11.94,15.07
SKU-14766,Peak Waterproof Yoga Mat - Blue,Sports and travel,76.35,116.3
SKU-14767,Trendy Canvas Sunglasses - Gold,Fashion accessories,64.32,101.9
SKU-14768,LuxeHome Rustic Candle - Grey (V76),Home and lifestyle,27.54,40.75
SKU-14769,Modern Minimalist Storage Box - White,Home and lifestyle,52.38,67.35
SKU-14770,Cyber Fast-Charging Keyboard - Black,Electronic accessories,106.33,136.81
SKU-14771,TechPro Fast-Charging Adapter - Black,Electronic accessories,11.03,13.51
SKU-14772,Pulse Portable Adapter - Black,Electronic accessories,104.16,134.85
SKU-14773,Nature's Salted Cookies - 500g,Food and beverages,8.39,10.08
SKU-14774,Retro Vintage Tie - Brown,Fashion accessories,55.29,81.71
SKU-14775,Luxe Silk Hat - Black,Fashion accessories,33.76,52.89
SKU-14776,Retro Silk Belt - Gold (V8),Fashion accessories,13.08,20.87
SKU-14777,Daily Salted Pasta - 1Kg (V7),Food and beverages,11.37,14.48
SKU-14778,Cozy Cotton Coffee Mug - Oak,Home and lifestyle,57.05,90.21
SKU-14779,Retro Vintage Wallet - Black,Fashion accessories,5.32,6.86
SKU-14780,Peak Heavy-Duty Gym Bag - Black,Sports and travel,64.66,98.64
SKU-14781,Nova Wireless Mouse - White,Electronic accessories,119.81,151.78
SKU-14782,Trendy Silk Belt - Rose Gold (V96),Fashion accessories,62.56,81.69
SKU-14783,Golden Gluten-Free Honey - 500ml (V14),Food and beverages,3.21,3.73
SKU-14784,Golden Salted Honey - 1Kg,Food and beverages,5.55,6.44
SKU-14785,Classic Rustic Wall Clock - Black,Home and lifestyle,10.64,15.73
SKU-14786,Motion Compact Yoga Mat - Orange (V49),Sports and travel,73.98,113.51
SKU-14787,Retro Leather Wallet - Black,Fashion accessories,73.77,108.14
SKU-14788,TechPro Slim Adapter - Blue,Electronic accessories,26.2,35.2
SKU-14789,Velocity Lightweight Dumbbells - Neon Green,Sports and travel,75.55,105.08
SKU-14790,Nature's Gluten-Free Olive Oil - 500g,Food and beverages,4.48,5.24
SKU-14791,Aero Durable Tent - Orange (V16),Sports and travel,46.1,71.69
SKU-14792,ProFit Compact Yoga Mat - Black,Sports and travel,70.53,89.73
SKU-14793,Trek Durable Travel Pillow - Blue (V25),Sports and travel,49.16,75.21
SKU-14794,Smart Heavy Duty Adapter - Blue,Electronic accessories,148.55,216.04
SKU-14795,Summit Waterproof Gym Bag - Orange,Sports and travel,33.48,43.48
SKU-14796,Aura Oil-Free Deodorant - Pack of 2 (V21),Health and beauty,44.51,60.51
SKU-14797,Radiant Oil-Free Shampoo - 150g,Health and beauty,56.26,80.0
SKU-14798,Vital Natural Deodorant - 200ml,Health and beauty,38.88,60.38
SKU-14799,ProFit Compact Jump Rope - Neon Green,Sports and travel,18.28,22.89
SKU-14800,Nova Portable Charger - Grey,Electronic accessories,23.87,33.72
SKU-14801,Vital Organic Lip Balm - 200ml,Health and beauty,23.69,37.79
SKU-14802,Tasty Crunchy Cookies - 1Kg,Food and beverages,17.57,21.8
SKU-14803,Velocity Waterproof Tent - Red (V86),Sports and travel,43.79,62.54
SKU-14804,Pure Anti-Aging Conditioner - 100ml,Health and beauty,62.75,88.99
SKU-14805,Classic Glass Coffee Mug - Black,Home and lifestyle,41.29,55.37
SKU-14806,Derma Vitamin C Sunscreen - Pack of 2,Health and beauty,10.82,13.65
SKU-14807,Aura Anti-Aging Body Wash - 100ml,Health and beauty,59.59,85.42
SKU-14808,Aero Waterproof Travel Pillow - Neon Green,Sports and travel,70.67,94.83
SKU-14809,Aero Waterproof Backpack - Red,Sports and travel,15.83,22.75
SKU-14810,Chic Vintage Tie - Silver,Fashion accessories,45.23,58.53
SKU-14811,Golden Gluten-Free Almonds - 500g,Food and beverages,12.43,14.93
SKU-14812,Urban Vintage Tie - Silver,Fashion accessories,78.62,100.1
SKU-14813,Tasty Crunchy Juice - 500g,Food and beverages,3.15,3.86
SKU-14814,Essence Soothing Shampoo - Travel Size,Health and beauty,20.57,32.21
SKU-14815,Zen Rustic Picture Frame - Black,Home and lifestyle,52.19,71.89
SKU-14816,Modern Stainless Steel Picture Frame - Black,Home and lifestyle,14.81,23.2
SKU-14817,Summit Ergonomic Tent - Neon Green (V35),Sports and travel,58.9,82.21
SKU-14818,Giga Slim Earbuds - Red,Electronic accessories,65.6,79.79
SKU-14819,Essence Soothing Face Cream - 150g,Health and beauty,63.77,100.15
SKU-14820,Glow Anti-Aging Sunscreen - Pack of 2,Health and beauty,40.63,51.97
SKU-14821,Pure Salted Almonds - 500ml,Food and beverages,18.88,23.86
SKU-14822,LuxeHome Ceramic Cushion - Clear,Home and lifestyle,67.7,86.8
SKU-14823,Urban Canvas Watch - Silver (V60),Fashion accessories,10.08,13.6
SKU-14824,Pulse Wireless Speaker - Grey,Electronic accessories,64.95,85.95
SKU-14825,Urban Minimalist Cushion - Oak (V9),Home and lifestyle,77.2,110.19
SKU-14826,Urban Wooden Bed Sheets - Grey,Home and lifestyle,35.45,49.68
SKU-14827,Essence Hydrating Deodorant - 100ml,Health and beauty,76.38,119.37
SKU-14828,Ultra Slim Adapter - Grey (V85),Electronic accessories,26.48,33.32
SKU-14829,Motion Ergonomic Water Bottle - Neon Green,Sports and travel,38.8,49.0
SKU-14830,Radiant Vitamin C Body Lotion - 100ml,Health and beauty,12.2,16.71
SKU-14831,Ultra Fast-Charging Power Bank - Blue,Electronic accessories,89.2,121.17
SKU-14832,Golden Sweet Honey - Pack of 6,Food and beverages,1.94,2.43
SKU-14833,Pure Salted Pasta - 500g,Food and beverages,6.0,7.31
SKU-14834,Trek Breathable Jump Rope - Black,Sports and travel,49.91,77.61
SKU-14835,Peak Waterproof Backpack - Orange,Sports and travel,78.32,102.73
SKU-14836,Golden Vegan Cookies - 1L,Food and beverages,13.11,16.2
SKU-14837,Luxe Silk Gloves - Brown (V52),Fashion accessories,12.48,16.52
SKU-14838,TechPro Heavy Duty Charger - Blue (V73),Electronic accessories,51.72,74.92
SKU-14839,Classic Canvas Wallet - Rose Gold (V14),Fashion accessories,45.05,58.67
SKU-14840,Urban Wooden Cushion - Beige (V68),Home and lifestyle,12.81,19.12
SKU-14841,TechPro Portable Keyboard - Grey (V39),Electronic accessories,143.24,176.39
SKU-14842,Luxe Silk Sunglasses - Gold,Fashion accessories,20.76,32.37
SKU-14843,Retro Cotton Scarf - Rose Gold,Fashion accessories,20.67,30.95
SKU-14844,Smart Bluetooth Earbuds - Black,Electronic accessories,65.31,94.6
SKU-14845,Trendy Leather Watch - Navy,Fashion accessories,71.54,113.49
SKU-14846,Ultra Mini Charger - White,Electronic accessories,66.94,81.21
SKU-14847,Derma Natural Deodorant - 150g,Health and beauty,77.41,100.71
SKU-14848,Pure Anti-Aging Conditioner - Travel Size,Health and beauty,78.99,124.42
SKU-14849,Classic Leather Gloves - Navy (V32),Fashion accessories,58.7,85.04
SKU-14850,Pure Sweet Coffee Beans - 1Kg,Food and beverages,12.8,15.23
SKU-14851,Urban Rustic Storage Box - Clear,Home and lifestyle,49.71,71.23
SKU-14852,Essence Organic Deodorant - Pack of 2,Health and beauty,9.34,14.68
SKU-14853,Peak Waterproof Dumbbells - Grey,Sports and travel,59.53,87.39
SKU-14854,Tasty Vegan Green Tea - 1L (V64),Food and beverages,4.5,5.8
SKU-14855,Urban Silk Watch - Gold,Fashion accessories,47.73,59.98
SKU-14856,Classic Ceramic Candle - Clear,Home and lifestyle,65.57,87.34
SKU-14857,Aura Organic Serum - 150g,Health and beauty,14.98,20.74
SKU-14858,Pure Spicy Chocolate - Pack of 6,Food and beverages,14.95,18.74
SKU-14859,Zen Stainless Steel Coffee Mug - Grey,Home and lifestyle,16.57,21.3
SKU-14860,Glow Vitamin C Perfume - Pack of 2,Health and beauty,14.11,20.04
SKU-14861,Elite Silk Wallet - Gold,Fashion accessories,51.82,68.85
SKU-14862,Retro Vintage Scarf - Brown,Fashion accessories,21.95,32.4
SKU-14863,Trek Breathable Jump Rope - Grey,Sports and travel,30.64,46.28
SKU-14864,Urban Stainless Steel Bed Sheets - White,Home and lifestyle,60.09,78.5
SKU-14865,Trendy Silk Gloves - Brown (V78),Fashion accessories,9.45,14.68
SKU-14866,Velocity Lightweight Jump Rope - Red,Sports and travel,9.59,13.11
SKU-14867,EcoLiving Cotton Wall Clock - White,Home and lifestyle,5.43,8.35
SKU-14868,Summit Lightweight Backpack - Black (V18),Sports and travel,50.59,75.21
SKU-14869,Eco Fast-Charging Webcam - Blue,Electronic accessories,18.65,24.82
SKU-14870,Velocity Breathable Yoga Mat - Grey,Sports and travel,43.8,60.76
SKU-14871,Aura Hydrating Body Wash - 200ml,Health and beauty,49.09,69.99
SKU-14872,Premium Vegan Cookies - 1Kg,Food and beverages,5.8,6.72
SKU-14873,Summit Compact Gym Bag - Neon Green,Sports and travel,27.11,40.53
SKU-14874,Vogue Denim Scarf - Silver,Fashion accessories,45.38,57.03
SKU-14875,Peak Waterproof Sleeping Bag - Neon Green,Sports and travel,78.84,117.05
SKU-14876,LuxeHome Ceramic Candle - Black,Home and lifestyle,60.89,96.52
SKU-14877,Urban Canvas Gloves - Navy,Fashion accessories,13.79,17.3
SKU-14878,Classic Cotton Watch - Black,Fashion accessories,66.03,105.44
SKU-14879,Derma Hydrating Sunscreen - 200ml,Health and beauty,64.19,100.79
SKU-14880,Classic Cotton Gloves - Navy,Fashion accessories,28.0,41.0
SKU-14881,Premium Vegan Green Tea - 250g (V37),Food and beverages,11.29,13.44
SKU-14882,Vogue Denim Belt - Gold,Fashion accessories,47.72,68.43
SKU-14883,Eco Slim Adapter - Black (V47),Electronic accessories,61.69,81.17
SKU-14884,Trek Heavy-Duty Sleeping Bag - Blue,Sports and travel,48.32,74.05
SKU-14885,Daily Gluten-Free Olive Oil - 250g,Food and beverages,8.8,10.33
SKU-14886,Urban Ceramic Towel Set - Beige,Home and lifestyle,64.33,89.4
SKU-14887,Pure Salted Cereal - 1Kg,Food and beverages,7.1,8.86
SKU-14888,Tasty Spicy Green Tea - 250g,Food and beverages,12.79,15.9
SKU-14889,Radiant Organic Face Cream - 100ml,Health and beauty,49.93,64.59
SKU-14890,Ultra Bluetooth Webcam - Blue (V3),Electronic accessories,116.97,163.58
SKU-14891,Classic Polarized Sunglasses - Rose Gold,Fashion accessories,7.0,9.6
SKU-14892,Aura Soothing Body Lotion - Pack of 2,Health and beauty,34.03,51.78
SKU-14893,Premium Vegan Coffee Beans - Pack of 6,Food and beverages,19.3,23.58
SKU-14894,Elite Vintage Belt - Brown,Fashion accessories,41.03,52.92
SKU-14895,Velocity Compact Gym Bag - Grey,Sports and travel,57.53,75.72
SKU-14896,Aura Hydrating Deodorant - Travel Size,Health and beauty,37.72,57.51
SKU-14897,Classic Glass Towel Set - White,Home and lifestyle,30.65,40.8
SKU-14898,HomeStyle Ceramic Cushion - Black,Home and lifestyle,51.16,67.41
SKU-14899,Classic Vintage Sunglasses - Brown,Fashion accessories,36.29,56.75
SKU-14900,Aura Organic Serum - 50ml,Health and beauty,77.5,102.29
SKU-14901,Ultra Bluetooth Headphones - Red,Electronic accessories,73.1,89.26
SKU-14902,Clear Oil-Free Conditioner - 150g,Health and beauty,5.56,8.71
SKU-14903,Summit Heavy-Duty Sleeping Bag - Neon Green,Sports and travel,48.75,61.38
SKU-14904,Smart Bluetooth Charger - Silver (V77),Electronic accessories,55.58,81.27
SKU-14905,Urban Leather Backpack - Black,Fashion accessories,58.55,81.52
SKU-14906,Elite Polarized Watch - Rose Gold,Fashion accessories,22.4,33.26
SKU-14907,Essence Vitamin C Perfume - Travel Size,Health and beauty,30.11,42.15
SKU-14908,ProFit Compact Resistance Bands - Red,Sports and travel,26.03,41.11
SKU-14909,Velocity Heavy-Duty Dumbbells - Orange,Sports and travel,18.14,23.62
SKU-14910,Zen Glass Bed Sheets - White,Home and lifestyle,53.99,71.99
SKU-14911,Cyber Mini Mouse - Grey,Electronic accessories,132.9,164.41
SKU-14912,Aura Organic Body Lotion - Pack of 2,Health and beauty,34.25,53.24
SKU-14913,Smart Bluetooth Power Bank - Black (V62),Electronic accessories,19.55,26.66
SKU-14914,Classic Silk Tie - Black,Fashion accessories,13.33,21.27
SKU-14915,Velocity Heavy-Duty Resistance Bands - Orange (V15),Sports and travel,27.35,37.91
SKU-14916,Cozy Rustic Table Lamp - White,Home and lifestyle,65.61,84.09
SKU-14917,Golden Gluten-Free Cookies - 1Kg (V78),Food and beverages,11.51,13.99
SKU-14918,Urban Stainless Steel Vase - Black,Home and lifestyle,11.5,15.68
SKU-14919,Tasty Gluten-Free Honey - 1L,Food and beverages,2.59,3.3
SKU-14920,Radiant Oil-Free Body Lotion - Travel Size,Health and beauty,68.01,106.92
SKU-14921,HomeStyle Glass Towel Set - Oak,Home and lifestyle,8.04,11.59
SKU-14922,Modern Minimalist Cushion - Beige (V2),Home and lifestyle,35.7,50.93
SKU-14923,Vogue Vintage Gloves - Rose Gold,Fashion accessories,12.24,18.87
SKU-14924,Trek Compact Travel Pillow - Orange,Sports and travel,28.82,39.23
SKU-14925,Luxe Cotton Sunglasses - Navy,Fashion accessories,27.63,42.72
SKU-14926,Essence Organic Lip Balm - 200ml,Health and beauty,51.39,75.09
SKU-14927,Golden Sweet Cereal - 500ml,Food and beverages,2.84,3.62
SKU-14928,Cozy Ceramic Coffee Mug - Black,Home and lifestyle,54.94,83.02
SKU-14929,ProFit Lightweight Backpack - Red (V6),Sports and travel,47.99,60.61
SKU-14930,Cozy Cotton Table Lamp - Beige,Home and lifestyle,22.2,32.84
SKU-14931,Retro Leather Wallet - Brown,Fashion accessories,64.0,97.35
SKU-14932,Trek Breathable Water Bottle - Neon Green (V79),Sports and travel,20.8,28.53
SKU-14933,Trendy Denim Watch - Black,Fashion accessories,71.15,110.11
SKU-14934,Smart Wireless Keyboard - Black,Electronic accessories,48.51,70.05
SKU-14935,Ultra Heavy Duty Cable - White,Electronic accessories,50.85,63.65
SKU-14936,FarmFresh Crunchy Honey - 1L,Food and beverages,14.05,16.63
SKU-14937,Classic Cotton Storage Box - White,Home and lifestyle,49.23,62.47
SKU-14938,LuxeHome Ceramic Vase - Black,Home and lifestyle,8.72,11.74
SKU-14939,FarmFresh Sweet Almonds - Pack of 6 (V83),Food and beverages,1.18,1.49
SKU-14940,Glow Oil-Free Face Cream - Travel Size,Health and beauty,52.43,73.57
SKU-14941,Classic Ceramic Table Lamp - Black (V41),Home and lifestyle,51.06,66.72
SKU-14942,Velocity Ergonomic Resistance Bands - Red (V61),Sports and travel,60.38,76.37
SKU-14943,Aura Organic Shampoo - Pack of 2,Health and beauty,24.1,30.61
SKU-14944,Chic Canvas Tie - Silver,Fashion accessories,32.16,45.34
