Product_Code,Product_Name,Category,Cost_Price,Stock
SKU-14470,Glow Organic Deodorant - Pack of 2,Health and beauty,56.45,6
SKU-14471,Motion Ergonomic Travel Pillow - Red,Sports and travel,9.72,5
SKU-14472,Clear Vitamin C Body Wash - Travel Size (V78),Health and beauty,48.36,14
SKU-14473,Active Breathable Sleeping Bag - Neon Green,Sports and travel,66.18,8
SKU-14474,Clear Organic Body Lotion - 50ml,Health and beauty,77.88,215
SKU-14475,Retro Cotton Sunglasses - Navy,Fashion accessories,50.89,7.02
SKU-14476,TechPro Slim Cable - Red,Electronic accessories,121.63,6.685
SKU-14477,Urban Cotton Bed Sheets - Beige,Home and lifestyle,69.14,16
SKU-14478,Cozy Wooden Vase - White,Home and lifestyle,20.67,4
SKU-14479,Velocity Ergonomic Water Bottle - Black,Sports and travel,7.25,27
SKU-14480,Vogue Vintage Wallet - Gold,Fashion accessories,64.69,43
SKU-14481,Cyber Portable Webcam - Black,Electronic accessories,75,3
SKU-14482,Organic Spicy Juice - 500ml,Food and beverages,15.25,7
SKU-14483,Derma Organic Conditioner - 100ml (V31),Health and beauty,24.5,2
SKU-14484,Golden Salted Juice - 1Kg,Food and beverages,10.65,9
SKU-14485,Essence Oil-Free Deodorant - 200ml,Health and beauty,25.56,8
SKU-14486,FarmFresh Spicy Juice - Pack of 6,Food and beverages,3.27,18
SKU-14487,Clear Vitamin C Lip Balm - Pack of 2,Health and beauty,17.14,20
SKU-14488,Daily Vegan Juice - 1Kg,Food and beverages,4.06,4
SKU-14489,Golden Gluten-Free Olive Oil - 500ml,Food and beverages,10.67,16
SKU-14490,Urban Leather Belt - Rose Gold,Fashion accessories,40.27,17
SKU-14491,Cozy Wooden Coffee Mug - Beige,Home and lifestyle,65.05,11
SKU-14492,Clear Natural Shampoo - 50ml,Health and beauty,12.8,9
SKU-14493,Luxe Canvas Watch - Brown,Fashion accessories,68.71,15
SKU-14494,Luxe Canvas Hat - Gold,Fashion accessories,25.22,7
SKU-14495,Retro Denim Hat - Silver,Fashion accessories,23.87,29
SKU-14496,Smart Fast-Charging Mouse - Red,Electronic accessories,45.87,2
SKU-14497,Motion Breathable Gym Bag - Red,Sports and travel,50.2,7
SKU-14498,Cyber Bluetooth Speaker - Black,Electronic accessories,122.03,8
SKU-14499,Urban Ceramic Cushion - Oak (V81),Home and lifestyle,16.62,3
SKU-14500,Cyber Wireless Cable - Black,Electronic accessories,110.28,6
SKU-14501,Motion Breathable Backpack - Blue (V71),Sports and travel,38.73,23
SKU-14502,Eco Slim Headphones - Blue,Electronic accessories,49.77,4
SKU-14503,Urban Rustic Towel Set - Beige,Home and lifestyle,35.28,29
SKU-14504,Essence Anti-Aging Face Cream - 50ml (V50),Health and beauty,10.17,247
SKU-14505,HomeStyle Glass Cushion - Beige,Home and lifestyle,72.56,233
SKU-14506,Pure Spicy Green Tea - 250g,Food and beverages,4.27,171
SKU-14507,HomeStyle Minimalist Cushion - Beige,Home and lifestyle,29.97,10
SKU-14508,Peak Lightweight Jump Rope - Grey,Sports and travel,42.13,15
SKU-14509,Retro Canvas Hat - Rose Gold (V58),Fashion accessories,75.58,119
SKU-14510,Eco Wireless Charger - White,Electronic accessories,111.92,216
SKU-14511,Zen Stainless Steel Bed Sheets - Black,Home and lifestyle,58.8,24
SKU-14512,Chic Leather Sunglasses - Brown (V17),Fashion accessories,20.87,28
SKU-14513,Trek Compact Travel Pillow - Blue (V10),Sports and travel,71.83,4
SKU-14514,Smart Mini Webcam - Black,Electronic accessories,28.17,5
SKU-14515,Pulse Slim Earbuds - Grey,Electronic accessories,51.61,15
SKU-14516,Velocity Compact Sleeping Bag - Neon Green,Sports and travel,33.81,3
SKU-14517,Daily Crunchy Cookies - 500g,Food and beverages,16,1
SKU-14518,Peak Compact Resistance Bands - Black,Sports and travel,55.17,26
SKU-14519,Pulse Wireless Keyboard - White,Electronic accessories,46.37,36
SKU-14520,Chic Denim Watch - Brown,Fashion accessories,61.11,15
SKU-14521,Pure Salted Pasta - 250g (V25),Food and beverages,7.58,14
SKU-14522,Pure Anti-Aging Shampoo - 150g,Health and beauty,61.51,31
SKU-14523,Zen Minimalist Bed Sheets - White,Home and lifestyle,49.35,1
SKU-14524,Golden Vegan Olive Oil - Pack of 6,Food and beverages,4.69,12
SKU-14525,FarmFresh Sweet Olive Oil - 250g,Food and beverages,15.25,12
SKU-14526,Urban Silk Wallet - Navy,Fashion accessories,20.73,24
SKU-14527,Classic Rustic Table Lamp - White,Home and lifestyle,66.19,23
SKU-14528,Pure Organic Body Wash - 150g,Health and beauty,49.91,36
SKU-14529,Zen Rustic Vase - White,Home and lifestyle,48.98,132
SKU-14530,Premium Gluten-Free Cookies - 1Kg (V48),Food and beverages,11.82,136
SKU-14531,Classic Cotton Wall Clock - Oak (V20),Home and lifestyle,42.11,137
SKU-14532,HomeStyle Wooden Vase - Black (V12),Home and lifestyle,66.47,142
SKU-14533,Urban Silk Hat - Rose Gold,Fashion accessories,58.28,62
SKU-14534,Classic Denim Backpack - Rose Gold,Fashion accessories,14.26,4
SKU-14535,Essence Oil-Free Shampoo - Travel Size,Health and beauty,79.89,6
SKU-14536,Premium Roasted Olive Oil - 1L,Food and beverages,1.89,233
SKU-14537,Modern Glass Candle - Oak,Home and lifestyle,59.03,22
SKU-14538,Motion Durable Tent - Neon Green,Sports and travel,60.62,9
SKU-14539,Daily Salted Cookies - 500ml,Food and beverages,8.55,7
SKU-14540,Trek Waterproof Water Bottle - Red,Sports and travel,15.11,21
SKU-14541,Zen Rustic Vase - Grey (V80),Home and lifestyle,13.46,20
SKU-14542,Motion Compact Sleeping Bag - Grey,Sports and travel,30.38,17
SKU-14543,Clear Anti-Aging Body Wash - Pack of 2,Health and beauty,21.12,20
SKU-14544,Eco Heavy Duty Power Bank - White,Electronic accessories,33.13,16
SKU-14545,Clear Organic Body Lotion - 200ml,Health and beauty,58.12,'-25
SKU-14546,Cyber Bluetooth Earbuds - Blue (V96),Electronic accessories,97.76,11
SKU-14547,Ultra Wireless Keyboard - White,Electronic accessories,106.48,28
SKU-14548,Pulse Slim Adapter - Grey,Electronic accessories,28.96,21
SKU-14549,Pure Roasted Cereal - 1Kg,Food and beverages,11.35,4
SKU-14550,Peak Lightweight Resistance Bands - Neon Green,Sports and travel,42.45,4
SKU-14551,Premium Vegan Pasta - 500g,Food and beverages,17.13,4
SKU-14552,Giga Portable Headphones - Red,Electronic accessories,99.74,3
SKU-14553,Glow Anti-Aging Face Cream - Pack of 2,Health and beauty,38.9,6
SKU-14554,Cozy Glass Table Lamp - Oak,Home and lifestyle,38.64,10
SKU-14555,EcoLiving Rustic Cushion - Black,Home and lifestyle,65.38,23
SKU-14556,Aura Oil-Free Lip Balm - Travel Size,Health and beauty,38.94,20
SKU-14557,Elite Leather Tie - Gold,Fashion accessories,35.48,7
SKU-14558,Retro Polarized Handbag - Gold,Fashion accessories,16.16,7
SKU-14559,Organic Salted Cereal - Pack of 6,Food and beverages,19.1,5
SKU-14560,Active Compact Jump Rope - Grey,Sports and travel,21.06,4
SKU-14561,Motion Lightweight Resistance Bands - Blue,Sports and travel,51.19,20
SKU-14562,Retro Silk Belt - Gold,Fashion accessories,65.25,17
SKU-14563,Cyber Slim Earbuds - Red,Electronic accessories,78.42,17
SKU-14564,ProFit Lightweight Sleeping Bag - Red (V41),Sports and travel,75.85,18
SKU-14565,Smart Heavy Duty Power Bank - Black (V75),Electronic accessories,65.78,12
SKU-14566,Vogue Vintage Tie - Black,Fashion accessories,5.86,12
SKU-14567,Velocity Lightweight Backpack - Grey,Sports and travel,48.36,6
SKU-14568,Vogue Leather Sunglasses - Silver,Fashion accessories,13.8,3
SKU-14569,Urban Denim Gloves - Brown,Fashion accessories,55.06,48
SKU-14570,Peak Heavy-Duty Backpack - Red (V91),Sports and travel,51.51,17
SKU-14571,Zen Rustic Candle - Clear,Home and lifestyle,42.25,139
SKU-14572,Chic Polarized Gloves - Brown,Fashion accessories,57.51,23
SKU-14573,Elite Vintage Scarf - Navy,Fashion accessories,69.36,12
SKU-14574,Aero Breathable Sleeping Bag - Neon Green,Sports and travel,29.66,17
SKU-14575,Urban Glass Cushion - Oak,Home and lifestyle,70.31,10
SKU-14576,Pulse Mini Speaker - White,Electronic accessories,92.19,11
SKU-14577,Velocity Ergonomic Tent - Grey,Sports and travel,43.06,7
SKU-14578,Pure Anti-Aging Body Lotion - Pack of 2,Health and beauty,77.99,12
SKU-14579,HomeStyle Glass Coffee Mug - Grey (V34),Home and lifestyle,12.52,6
SKU-14580,HomeStyle Ceramic Picture Frame - Grey,Home and lifestyle,14.2,5
SKU-14581,Glow Soothing Deodorant - 150g,Health and beauty,8.4,6
SKU-14582,Urban Polarized Watch - Black,Fashion accessories,14.28,6
SKU-14583,Golden Spicy Juice - Pack of 6,Food and beverages,18.08,10
SKU-14584,Classic Stainless Steel Picture Frame - Oak,Home and lifestyle,58.79,10
SKU-14585,Nova Bluetooth Webcam - Red,Electronic accessories,15.87,5
SKU-14586,Elite Silk Gloves - Rose Gold,Fashion accessories,34,28
SKU-14587,Chic Canvas Backpack - Gold,Fashion accessories,55.35,63
SKU-14588,Modern Rustic Candle - Grey,Home and lifestyle,13.01,6
SKU-14589,Eco Slim Charger - Black,Electronic accessories,121.37,64
SKU-14590,Organic Crunchy Cereal - 1L,Food and beverages,13.44,40
SKU-14591,Cozy Stainless Steel Towel Set - Grey,Home and lifestyle,40.81,2
SKU-14592,Clear Vitamin C Lip Balm - 50ml,Health and beauty,11.05,25
SKU-14593,Retro Vintage Sunglasses - Black (V48),Fashion accessories,6.99,32
SKU-14594,Essence Anti-Aging Sunscreen - 50ml,Health and beauty,34.57,32
SKU-14595,Luxe Vintage Handbag - Silver (V95),Fashion accessories,29.11,21
SKU-14596,LuxeHome Stainless Steel Towel Set - Black,Home and lifestyle,20.4,28
SKU-14597,Trendy Cotton Sunglasses - Black,Fashion accessories,34.31,32
SKU-14598,Active Breathable Backpack - Red,Sports and travel,25.3,8
SKU-14599,Eco Wireless Keyboard - Grey,Electronic accessories,144.44,14
SKU-14600,Modern Cotton Table Lamp - Oak,Home and lifestyle,12.5,8
SKU-14601,Modern Stainless Steel Towel Set - White,Home and lifestyle,28.95,13
SKU-14602,Pulse Fast-Charging Speaker - Blue,Electronic accessories,87.49,15
SKU-14603,Daily Crunchy Juice - 1Kg,Food and beverages,12.26,13
SKU-14604,Pure Gluten-Free Juice - 500ml,Food and beverages,9.39,10
SKU-14605,Elite Canvas Belt - Brown (V62),Fashion accessories,65.16,16
SKU-14606,Cyber Bluetooth Keyboard - Grey,Electronic accessories,137.83,17
SKU-14607,Modern Cotton Table Lamp - Clear,Home and lifestyle,14.92,18
SKU-14608,Smart Mini Webcam - Silver,Electronic accessories,81.27,7
SKU-14609,Urban Glass Bed Sheets - White,Home and lifestyle,70.47,17
SKU-14610,Summit Breathable Dumbbells - Neon Green (V46),Sports and travel,71.23,19
SKU-14611,Pulse Fast-Charging Keyboard - Silver,Electronic accessories,37.96,27
SKU-14612,Glow Soothing Body Wash - 50ml (V4),Health and beauty,59.07,18
SKU-14613,Aero Durable Gym Bag - Blue,Sports and travel,70.68,27
SKU-14614,Smart Mini Charger - Blue (V63),Electronic accessories,21.66,64
SKU-14615,Glow Oil-Free Conditioner - 150g,Health and beauty,15.22,36
SKU-14616,Glow Anti-Aging Perfume - Pack of 2,Health and beauty,28,23
SKU-14617,Aura Oil-Free Serum - 100ml,Health and beauty,16.16,75
SKU-14618,Cozy Ceramic Vase - Grey (V30),Home and lifestyle,36.02,18
SKU-14619,Smart Mini Charger - Silver,Electronic accessories,134.66,27
SKU-14620,Active Breathable Dumbbells - Neon Green,Sports and travel,48.45,78
SKU-14621,Urban Cotton Sunglasses - Brown,Fashion accessories,45.69,109
SKU-14622,Trendy Silk Handbag - Black,Fashion accessories,31.81,339
SKU-14623,Classic Rustic Table Lamp - Black,Home and lifestyle,5.05,95
SKU-14624,Daily Roasted Coffee Beans - 1L,Food and beverages,6.24,165
SKU-14625,Essence Organic Conditioner - Pack of 2,Health and beauty,6.48,124
SKU-14626,Zen Stainless Steel Picture Frame - Black,Home and lifestyle,65.67,30
SKU-14627,Nature's Spicy Cookies - Pack of 6,Food and beverages,17.26,72
SKU-14628,Elite Canvas Gloves - Gold,Fashion accessories,22.93,24
SKU-14629,Cyber Mini Mouse - Blue (V29),Electronic accessories,66.23,7
SKU-14630,Daily Salted Pasta - 250g,Food and beverages,14.12,2
SKU-14631,Zen Stainless Steel Picture Frame - White,Home and lifestyle,38.13,11
SKU-14632,LuxeHome Minimalist Picture Frame - White,Home and lifestyle,30.8,28
SKU-14633,Urban Polarized Watch - Silver,Fashion accessories,29.99,21
SKU-14634,Elite Vintage Watch - Navy (V24),Fashion accessories,35.4,34
SKU-14635,Radiant Natural Body Lotion - Pack of 2,Health and beauty,54.52,149
SKU-14636,Velocity Compact Water Bottle - Blue (V84),Sports and travel,67.88,45
SKU-14637,LuxeHome Glass Table Lamp - Grey (V76),Home and lifestyle,69.83,81
SKU-14638,Tasty Vegan Juice - 1Kg,Food and beverages,10.76,45
SKU-14639,Radiant Anti-Aging Conditioner - Pack of 2,Health and beauty,54.45,66
SKU-14640,Luxe Vintage Hat - Black,Fashion accessories,18.57,109
SKU-14641,Classic Glass Candle - Clear,Home and lifestyle,56.71,125
SKU-14642,Pulse Fast-Charging Mouse - Blue,Electronic accessories,74.2,104
SKU-14643,Pure Vitamin C Deodorant - 100ml (V68),Health and beauty,16.15,1
SKU-14644,Peak Lightweight Water Bottle - Black,Sports and travel,62.08,'-22
SKU-14645,Summit Durable Resistance Bands - Black,Sports and travel,75.74,21
SKU-14646,Classic Stainless Steel Storage Box - Black (V90),Home and lifestyle,9.93,338
SKU-14647,LuxeHome Minimalist Wall Clock - Black,Home and lifestyle,52.2,116
SKU-14648,Pure Roasted Green Tea - 1Kg,Food and beverages,16.95,23
SKU-14649,Zen Rustic Table Lamp - Grey,Home and lifestyle,31.94,128
SKU-14650,TechPro Portable Headphones - Silver,Electronic accessories,102.95,4
SKU-14651,Urban Cotton Wallet - Gold,Fashion accessories,69.22,6
SKU-14652,Urban Wooden Storage Box - Beige,Home and lifestyle,14.53,8
SKU-14653,Vital Oil-Free Deodorant - 150g (V54),Health and beauty,44.86,67
SKU-14654,Nova Fast-Charging Charger - Blue (V76),Electronic accessories,40.56,107
SKU-14655,Ultra Heavy Duty Earbuds - Blue,Electronic accessories,104.53,39
SKU-14656,Radiant Organic Lip Balm - Travel Size,Health and beauty,35.59,29
SKU-14657,Modern Stainless Steel Table Lamp - Clear,Home and lifestyle,77.86,145
SKU-14658,Pure Vitamin C Body Wash - Travel Size,Health and beauty,60.21,43
SKU-14659,Trek Waterproof Dumbbells - Orange,Sports and travel,29.9,402
SKU-14660,Classic Wooden Coffee Mug - Clear (V36),Home and lifestyle,15.1,11
SKU-14661,ProFit Compact Water Bottle - Orange,Sports and travel,33.94,101
SKU-14662,Smart Portable Earbuds - Black,Electronic accessories,108.05,3
SKU-14663,Zen Cotton Vase - Clear,Home and lifestyle,63.01,12
SKU-14664,Ultra Portable Adapter - Grey,Electronic accessories,30.91,6
SKU-14665,Pure Spicy Chocolate - 1L (V66),Food and beverages,16.92,29
SKU-14666,Trek Heavy-Duty Resistance Bands - Red,Sports and travel,41.19,42
SKU-14667,Clear Hydrating Body Lotion - Pack of 2,Health and beauty,60.67,39
SKU-14668,Elite Polarized Hat - Brown,Fashion accessories,68.75,1
SKU-14669,Pure Salted Coffee Beans - 1L (V59),Food and beverages,5.85,41
SKU-14670,Trek Lightweight Dumbbells - Orange,Sports and travel,37.56,14
SKU-14671,ProFit Breathable Tent - Black,Sports and travel,65.02,8
SKU-14672,HomeStyle Stainless Steel Wall Clock - Clear,Home and lifestyle,56.95,12
SKU-14673,Urban Cotton Picture Frame - Oak (V90),Home and lifestyle,56.23,1
SKU-14674,Glow Oil-Free Perfume - 150g (V89),Health and beauty,23.46,17
SKU-14675,Trendy Silk Wallet - Navy,Fashion accessories,7.41,8
SKU-14676,Urban Minimalist Candle - White,Home and lifestyle,71.84,23
SKU-14677,Nature's Vegan Almonds - 500ml,Food and beverages,14.51,99
SKU-14678,HomeStyle Stainless Steel Wall Clock - Black,Home and lifestyle,27.65,28
SKU-14679,Aura Soothing Deodorant - 50ml,Health and beauty,48.47,8
SKU-14680,Motion Durable Sleeping Bag - Neon Green,Sports and travel,22.54,'-3
SKU-14681,Pure Sweet Olive Oil - 500ml,Food and beverages,3.82,9
SKU-14682,Cozy Rustic Table Lamp - Clear,Home and lifestyle,45.57,34
SKU-14683,ProFit Heavy-Duty Gym Bag - Black,Sports and travel,64.66,8
SKU-14684,Derma Anti-Aging Shampoo - 50ml,Health and beauty,21.58,17
SKU-14685,Smart Bluetooth Headphones - Black,Electronic accessories,145.68,'-1
SKU-14686,Urban Wooden Cushion - White,Home and lifestyle,58.25,38
SKU-14687,FarmFresh Spicy Honey - 1Kg,Food and beverages,11.36,28
SKU-14688,Aero Heavy-Duty Yoga Mat - Blue,Sports and travel,64.97,11
SKU-14689,Peak Breathable Dumbbells - Red,Sports and travel,75.61,43
SKU-14690,Peak Ergonomic Yoga Mat - Grey,Sports and travel,21.1,2
SKU-14691,Cyber Fast-Charging Earbuds - Red (V91),Electronic accessories,136.91,2
SKU-14692,Aero Ergonomic Yoga Mat - Grey,Sports and travel,62.77,1
SKU-14693,Zen Glass Table Lamp - Black,Home and lifestyle,78.85,7
SKU-14694,Cozy Rustic Coffee Mug - White,Home and lifestyle,9.54,29
SKU-14695,Modern Minimalist Candle - Beige,Home and lifestyle,74.42,5
SKU-14696,Vital Vitamin C Lip Balm - Pack of 2,Health and beauty,72.19,23
SKU-14697,Chic Denim Handbag - Rose Gold (V16),Fashion accessories,73.04,30
SKU-14698,FarmFresh Crunchy Green Tea - 250g,Food and beverages,17.7,17
SKU-14699,TechPro Heavy Duty Headphones - White (V5),Electronic accessories,84.88,21
SKU-14700,Peak Lightweight Water Bottle - Grey (V55),Sports and travel,10.09,18
SKU-14701,Pure Organic Shampoo - Travel Size,Health and beauty,6.79,171
SKU-14702,Urban Silk Tie - Rose Gold (V67),Fashion accessories,19.89,5
SKU-14703,Active Waterproof Gym Bag - Black,Sports and travel,44.62,1
SKU-14704,Cozy Rustic Picture Frame - Clear,Home and lifestyle,29.97,2
SKU-14705,Summit Heavy-Duty Resistance Bands - Red,Sports and travel,43.36,45
SKU-14706,Trek Compact Sleeping Bag - Orange,Sports and travel,68.33,15
SKU-14707,Velocity Compact Backpack - Black,Sports and travel,63.73,6
SKU-14708,Nature's Spicy Cereal - 250g,Food and beverages,11.42,14
SKU-14709,Elite Vintage Backpack - Gold,Fashion accessories,41.98,4
SKU-14710,Classic Rustic Table Lamp - Beige,Home and lifestyle,32.56,9
SKU-14711,Pure Organic Shampoo - 50ml,Health and beauty,69.43,13
SKU-14712,Golden Vegan Cookies - 1Kg,Food and beverages,4.51,'-1
SKU-14713,Eco Fast-Charging Headphones - Silver,Electronic accessories,17.51,13
SKU-14714,Zen Stainless Steel Wall Clock - Grey,Home and lifestyle,10.3,39
SKU-14715,Cozy Glass Candle - Grey,Home and lifestyle,11.12,1
SKU-14716,Cyber Portable Headphones - Blue,Electronic accessories,72.81,3
SKU-14717,Daily Crunchy Honey - 250g (V20),Food and beverages,17.82,3
SKU-14718,Motion Ergonomic Gym Bag - Orange,Sports and travel,41.7,5
SKU-14719,Radiant Vitamin C Serum - Travel Size (V50),Health and beauty,8.89,1
SKU-14720,Retro Polarized Belt - Navy,Fashion accessories,21.18,4
SKU-14721,Pure Oil-Free Conditioner - Travel Size,Health and beauty,11.16,4
SKU-14722,Luxe Polarized Watch - Silver,Fashion accessories,27.77,6
SKU-14723,Trek Heavy-Duty Travel Pillow - Blue,Sports and travel,70.21,6
SKU-14724,Peak Waterproof Jump Rope - Neon Green,Sports and travel,67.45,6
SKU-14725,Pure Salted Chocolate - 1L,Food and beverages,18.51,7
SKU-14726,Eco Mini Charger - Blue,Electronic accessories,91.29,5
SKU-14727,Pure Natural Face Cream - 100ml,Health and beauty,52.17,6
SKU-14728,Glow Natural Body Lotion - 150g,Health and beauty,28.18,5
SKU-14729,Urban Stainless Steel Towel Set - Grey,Home and lifestyle,76.32,54
SKU-14730,Vital Soothing Deodorant - 200ml,Health and beauty,37,7
SKU-14731,Ultra Wireless Power Bank - White,Electronic accessories,125,4
SKU-14732,Derma Anti-Aging Perfume - 200ml,Health and beauty,11.26,4
SKU-14733,EcoLiving Cotton Picture Frame - Black (V84),Home and lifestyle,43.62,1
SKU-14734,Ultra Mini Adapter - Silver,Electronic accessories,98.28,8
SKU-14735,Luxe Leather Gloves - Navy,Fashion accessories,12.8,4
SKU-14736,Pure Gluten-Free Cereal - 250g,Food and beverages,3.69,27
SKU-14737,Aura Natural Body Wash - 150g,Health and beauty,47.15,86
SKU-14738,Urban Canvas Scarf - Black,Fashion accessories,26.75,24
SKU-14739,Eco Mini Charger - White (V37),Electronic accessories,94.32,130
SKU-14740,Radiant Oil-Free Lip Balm - Travel Size,Health and beauty,70.38,121
SKU-14741,Golden Salted Cereal - 1L,Food and beverages,18.7,98
SKU-14742,Velocity Heavy-Duty Tent - Orange (V17),Sports and travel,49.85,74
SKU-14743,Nova Slim Speaker - Blue,Electronic accessories,136.5,9
